date_filed,decision_date,filing_year,filing_month,filing_month_name,disposal_year,case_type,case_type_label,court_number,court_name,disposal_days,disposal_years,speed_tier,speed_tier_order,outcome_bucket,nature_of_disposal_binary,case_status
2018-06-06,2019-12-13,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,555,1.5,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-06-06,2019-12-13,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,555,1.5,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-06-06,2020-03-10,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1457,Principal Bench at Bengaluru,643,1.8,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-06-06,2019-11-28,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1454,Principal Bench at Bengaluru,540,1.5,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-06-06,2019-12-13,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,555,1.5,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-06-06,2019-10-24,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,505,1.4,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-06-06,2020-12-03,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1601,Principal Bench at Bengaluru,911,2.5,Slow (2–3 years),3,Dismissed / Rejected,Contested,Disposed
2018-06-05,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,927,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-05,2019-08-27,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,448,1.2,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-05,2020-02-16,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1051,Principal Bench at Bengaluru,621,1.7,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-05,2018-08-06,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1286,Principal Bench at Bengaluru,62,0.2,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-05,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,276,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-05,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,276,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-05,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,927,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-05,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,927,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-05,2019-01-30,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1176,Principal Bench at Bengaluru,239,0.7,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-04,2019-09-02,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,455,1.2,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-04,2020-03-04,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1454,Principal Bench at Bengaluru,639,1.7,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-06-04,2019-12-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1454,Principal Bench at Bengaluru,556,1.5,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-06-04,2020-10-20,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1601,Principal Bench at Bengaluru,869,2.4,Slow (2–3 years),3,Partly Allowed,Contested,Disposed
2018-06-04,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,277,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-04,2020-02-07,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,613,1.7,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-06-04,2020-12-18,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,928,2.5,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-06-04,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,403,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-04,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,403,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-04,2019-04-09,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1317,Principal Bench at Bengaluru,309,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-04,2018-12-19,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,198,0.5,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-04,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,403,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-04,2019-12-13,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,557,1.5,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-06-04,2020-03-12,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1457,Principal Bench at Bengaluru,647,1.8,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-06-04,2020-02-07,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,613,1.7,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-06-04,2019-06-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1373,Principal Bench at Bengaluru,373,1.0,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-04,2020-03-16,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1457,Principal Bench at Bengaluru,651,1.8,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-04,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,403,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-04,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,277,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-04,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,277,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-04,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,277,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-04,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,277,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-04,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,277,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-04,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,277,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-04,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,403,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-04,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,277,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-04,2019-12-13,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,557,1.5,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-06-04,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,403,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-04,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,277,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-04,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,277,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-04,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,277,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-04,2019-06-18,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1048,Principal Bench at Bengaluru,379,1.0,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-04,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,277,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-01,2019-09-03,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,459,1.3,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-01,2019-09-02,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,458,1.3,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-01,2019-09-02,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,458,1.3,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-06-01,2018-10-11,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1009,Principal Bench at Bengaluru,132,0.4,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-01,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,406,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-01,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,406,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-01,2019-04-21,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1519,Principal Bench at Bengaluru,324,0.9,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-01,2020-08-23,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1567,Principal Bench at Bengaluru,814,2.2,Slow (2–3 years),3,Data Not Available,,Disposed
2018-06-01,2019-03-08,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,280,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-01,2019-12-02,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1454,Principal Bench at Bengaluru,549,1.5,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-06-01,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,406,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-01,2020-02-07,2018,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,616,1.7,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-06-01,2018-07-10,2018,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1319,Principal Bench at Bengaluru,39,0.1,Fast (under 1 year),1,Data Not Available,,Disposed
2018-06-01,2019-07-12,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,406,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-06-01,2019-11-10,2018,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,527,1.4,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-05-31,2019-06-06,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),1318,Principal Bench at Bengaluru,371,1.0,Medium (1–2 years),2,Data Not Available,,Disposed
2018-05-31,2018-12-05,2018,5,May,2018,MFA,Motor Accident Appeal (MFA),1285,Principal Bench at Bengaluru,188,0.5,Fast (under 1 year),1,Data Not Available,,Disposed
2018-05-31,2018-11-21,2018,5,May,2018,MFA,Motor Accident Appeal (MFA),1285,Principal Bench at Bengaluru,174,0.5,Fast (under 1 year),1,Data Not Available,,Disposed
2018-05-31,2020-12-18,2018,5,May,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,932,2.6,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-05-31,2019-09-13,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,470,1.3,Medium (1–2 years),2,Data Not Available,,Disposed
2018-05-31,2019-09-13,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,470,1.3,Medium (1–2 years),2,Data Not Available,,Disposed
2018-05-31,2020-09-29,2018,5,May,2020,MFA,Motor Accident Appeal (MFA),1597,Principal Bench at Bengaluru,852,2.3,Slow (2–3 years),3,Dismissed / Rejected,Contested,Disposed
2018-05-30,2020-12-18,2018,5,May,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,933,2.6,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-05-30,2020-02-07,2018,5,May,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,618,1.7,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-05-30,2019-03-08,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,282,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-05-30,2020-10-08,2018,5,May,2020,MFA,Motor Accident Appeal (MFA),1391,Principal Bench at Bengaluru,862,2.4,Slow (2–3 years),3,Data Not Available,,Disposed
2018-05-30,2019-03-08,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,282,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-05-30,2019-03-08,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,282,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-05-30,2019-03-08,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,282,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-05-30,2019-03-08,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,282,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-05-30,2018-09-04,2018,5,May,2018,MFA,Motor Accident Appeal (MFA),1009,Principal Bench at Bengaluru,97,0.3,Fast (under 1 year),1,Data Not Available,,Disposed
2018-05-30,2019-08-20,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),1048,Principal Bench at Bengaluru,447,1.2,Medium (1–2 years),2,Data Not Available,,Disposed
2018-05-30,2019-03-08,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,282,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-05-30,2019-09-13,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,471,1.3,Medium (1–2 years),2,Data Not Available,,Disposed
2018-05-30,2019-03-08,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,282,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-05-30,2021-01-07,2018,5,May,2021,MFA,Motor Accident Appeal (MFA),1615,Principal Bench at Bengaluru,953,2.6,Slow (2–3 years),3,Partly Allowed,Contested,Disposed
2018-05-30,2019-07-12,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,408,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2018-05-30,2020-01-15,2018,5,May,2020,MFA,Motor Accident Appeal (MFA),1501,Principal Bench at Bengaluru,595,1.6,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-05-30,2020-12-18,2018,5,May,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,933,2.6,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-05-30,2019-12-13,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,562,1.5,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-05-30,2019-12-12,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),1454,Principal Bench at Bengaluru,561,1.5,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-05-30,2018-12-07,2018,5,May,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,191,0.5,Fast (under 1 year),1,Data Not Available,,Disposed
2018-05-30,2019-12-13,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,562,1.5,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-05-30,2019-12-13,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,562,1.5,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-05-29,2018-08-15,2018,5,May,2018,MFA,Motor Accident Appeal (MFA),1286,Principal Bench at Bengaluru,78,0.2,Fast (under 1 year),1,Data Not Available,,Disposed
2018-05-29,2019-03-27,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),1317,Principal Bench at Bengaluru,302,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-05-29,2020-01-20,2018,5,May,2020,MFA,Motor Accident Appeal (MFA),1051,Principal Bench at Bengaluru,601,1.6,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-05-29,2020-01-13,2018,5,May,2020,MFA,Motor Accident Appeal (MFA),1051,Principal Bench at Bengaluru,594,1.6,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-05-29,2020-01-23,2018,5,May,2020,MFA,Motor Accident Appeal (MFA),1501,Principal Bench at Bengaluru,604,1.7,Medium (1–2 years),2,Data Not Available,,Disposed
2018-05-29,2020-01-23,2018,5,May,2020,MFA,Motor Accident Appeal (MFA),1501,Principal Bench at Bengaluru,604,1.7,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-05-29,2020-03-04,2018,5,May,2020,MFA,Motor Accident Appeal (MFA),1524,Principal Bench at Bengaluru,645,1.8,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-05-29,2018-10-11,2018,5,May,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,135,0.4,Fast (under 1 year),1,Data Not Available,,Disposed
2018-05-29,2019-12-10,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),1454,Principal Bench at Bengaluru,560,1.5,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-05-29,2019-09-24,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),1048,Principal Bench at Bengaluru,483,1.3,Medium (1–2 years),2,Data Not Available,,Disposed
2018-05-29,2018-08-07,2018,5,May,2018,MFA,Motor Accident Appeal (MFA),1286,Principal Bench at Bengaluru,70,0.2,Fast (under 1 year),1,Data Not Available,,Disposed
2018-05-29,2019-11-26,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),1454,Principal Bench at Bengaluru,546,1.5,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-05-29,2020-02-07,2018,5,May,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,619,1.7,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-05-29,2020-01-29,2018,5,May,2020,MFA,Motor Accident Appeal (MFA),1051,Principal Bench at Bengaluru,610,1.7,Medium (1–2 years),2,Partly Allowed,Contested,Disposed
2018-05-29,2020-12-01,2018,5,May,2020,MFA,Motor Accident Appeal (MFA),1601,Principal Bench at Bengaluru,917,2.5,Slow (2–3 years),3,Data Not Available,,Disposed
2018-05-29,2019-04-09,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,315,0.9,Fast (under 1 year),1,Data Not Available,,Disposed
2018-05-28,2020-02-10,2018,5,May,2020,MFA,Motor Accident Appeal (MFA),1285,Principal Bench at Bengaluru,623,1.7,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-05-28,2019-09-08,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),1180,Principal Bench at Bengaluru,468,1.3,Medium (1–2 years),2,Data Not Available,,Disposed
2018-05-28,2020-09-18,2018,5,May,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,844,2.3,Slow (2–3 years),3,Disposed (manner unspecified),Contested,Disposed
2018-05-28,2020-02-07,2018,5,May,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,620,1.7,Medium (1–2 years),2,Disposed (manner unspecified),Contested,Disposed
2018-05-28,2019-05-23,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),1352,Principal Bench at Bengaluru,360,1.0,Fast (under 1 year),1,Data Not Available,,Disposed
2018-05-28,2019-03-08,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,284,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2018-05-28,2019-12-05,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),1482,Principal Bench at Bengaluru,556,1.5,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-05-28,2018-08-27,2018,5,May,2018,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,91,0.2,Fast (under 1 year),1,Dismissed / Rejected,Contested,Disposed
2018-05-28,2019-09-02,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,462,1.3,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-05-28,2019-08-29,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,458,1.3,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-05-28,2019-08-27,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,456,1.2,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-05-28,2019-08-27,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,456,1.2,Medium (1–2 years),2,Dismissed / Rejected,Contested,Disposed
2018-05-28,2019-07-12,2018,5,May,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,410,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
